Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ENSG00000271687	chr5	100046977	100048785	-	0	0
ENSG00000271691	chr16	33851785	33852069	-	0	0
ENSG00000271693	chrX	88369343	88369459	+	48	18.94391
ENSG00000271696	chr7	57835309	57836251	-	0	0
ENSG00000271697	chr14	67735195	67735350	+	0	0
ENSG00000271701	chr1	248601416	248601869	+	0	0
ENSG00000271702	chr18	77632928	77633360	-	0	0
ENSG00000271704	chr19	20351502	20352079	+	0	0
ENSG00000271705	chr14	81001166	81001786	-	0	0
ENSG00000271707	chr2	60734895	60735715	-	209	11.75486
ENSG00000271710	chr10	74641410	74641776	-	0	0
ENSG00000271711	chr3	150611262	150611877	-	23	1.7241
ENSG00000271712	chr14	84998278	84999296	-	0	0
ENSG00000271749	chr17	63393355	63393586	+	1	0.19903
ENSG00000271779	chr17	64572829	64573081	+	0	0
ENSG00000271831	chr10	42583767	42583793	+	0	0
ENSG00000271846	chr19	259260	259346	-	0	0
ENSG00000271900	chr17	19601840	19602256	+	0	0
ENSG00000271919	chr17	63331984	63332539	-	0	0
ENSG00000271934	chr1	248498308	248498628	+	0	0
ENSG00000271974	chr17	64905883	64906018	-	0	0
ENSG00000271977	chr4	3915187	3924274	-	0	0
ENSG00000271985	chr10	79526508	79526631	-	0	0
ENSG00000272006	chr17	64951498	64951609	-	0	0
ENSG00000272101	chrALTS_NT_187660	2014844	2015116	+	0	0
ENSG00000272134	chr17	64881091	64881181	+	8	4.05941
ENSG00000272164	chr17	63004672	63005152	-	0	0
ENSG00000272220	chr17	64892728	64892845	+	0	0
ENSG00000272311	chr19	39264382	39265817	+	0	0
ENSG00000272319	chr10	42579724	42582772	+	0	0
ENSG00000272346	chr17	64940606	64940717	+	2	0.82457
ENSG00000272383	chr17	63088162	63089197	-	0	0
ENSG00000272387	chr10	42583235	42583387	+	0	0
ENSG00000272400	chr17	64847386	64847728	+	0	0
ENSG00000272407	chr20	41196647	41196938	-	0	0
ENSG00000272436	chr10	10257169	10257466	-	2	0.3099
ENSG00000272443	chr1	147445579	147446133	+	0	0
ENSG00000272480	chr1	147482238	147482628	+	0	0
ENSG00000272494	chr5	176006145	176007387	+	0	0
ENSG00000272559	chr11	4736178	4737078	-	0	0
ENSG00000272569	chr11	58171098	58171721	+	0	0
ENSG00000272595	chr7	5117169	5118087	+	1	0.05025
ENSG00000272601	chr7	128466563	128469171	+	3	0.30784
ENSG00000272634	chr11	4709569	4710510	+	0	0
ENSG00000272664	chr11	4718612	4719559	+	0	0
ENSG00000272676	chr11	57045091	57045390	+	0	0
ENSG00000272693	chr7	65647167	65648367	-	0	0
ENSG00000272714	chr6	121389324	121390357	+	0	0
ENSG00000272718	chrALTS_NW_003571050	29780	30722	-	0	0
ENSG00000272813	chrALTS_NW_003315971	30110	31298	-	0	0
ENSG00000272837	chr12	55646195	55646663	-	0	0
ENSG00000272877	chrALTS_NW_003571049	2310	3501	+	0	0
ENSG00000272882	chr11	28986635	28987498	+	0	0
ENSG00000272900	chr11	58291826	58292765	-	0	0
ENSG00000272963	chr12	46592573	46593305	+	0	0
ENSG00000273041	chrX	154580926	154581998	+	0	0
ENSG00000273051	chr11	4752046	4752944	-	0	0
ENSG00000273194	chrALTS_NW_004504305	30113	31298	-	0	0
ENSG00000273234	chr7	144142009	144142938	+	0	0
ENSG00000273255	chr11	57055587	57056132	+	0	0
ENSG00000273327	chr10	133430394	133431318	-	0	0
ENSG00000273336	chr10	133481238	133481770	+	0	0
ENSG00000273408	chr11	58387583	58388486	-	0	0
ENSG00000273423	chr9	104629754	104631017	+	0	0
ENSG00000273434	chr12	48417150	48417337	-	0	0
ENSG00000273444	chr7	40107288	40107454	+	0	0
ENSG00000273484	chr8	21797460	21797759	+	0	0
ENSG00000273495	chrALTS_NW_003315935	56794	72129	-	0	0
ENSG00000273496	chrUN_NT_113930	99351	104855	-	0	0
ENSG00000273497	chr10	91896704	91896897	+	5	1.1901
ENSG00000273509	chr9	62924911	62934964	+	0	0
ENSG00000273512	chr15	78749833	78750107	-	0	0
ENSG00000273520	chr7	73020338	73029766	-	0	0
ENSG00000273536	chr12	56840973	56841273	-	0	0
ENSG00000273539	chrALTS_NT_187600	1293871	1301861	-	0	0
ENSG00000273569	chr5	163855140	163856642	-	0	0
ENSG00000273580	chr7	35933888	35934569	+	0	0
ENSG00000273586	chr14	21601899	21602825	-	0	0
ENSG00000273595	chr2	106207394	106208115	+	0	0
ENSG00000273597	chr9	35001342	35002994	-	0	0
ENSG00000273600	chr11	95756959	95757442	-	0	0
ENSG00000273605	chrALTS_NW_003315921	34777	35666	+	0	0
ENSG00000273609	chr17	30617680	30617790	-	0	0
ENSG00000273628	chr13	24933006	24936796	+	3	0.42106
ENSG00000273635	chrALTS_NW_003315943	154423	157362	-	0	0
ENSG00000273640	chr6	170651012	170651338	-	0	0
ENSG00000273641	chrALTS_NT_187570	112040	113419	-	0	0
ENSG00000273643	chr22	18650023	18653617	-	0	0
ENSG00000273644	chr7	37032	37477	+	0	0
ENSG00000273654	chr19	18022403	18032099	+	1245	33.1157
ENSG00000273655	chrALTS_NT_187693	184074	184400	-	0	0
ENSG00000273668	chr9	66017643	66017868	-	0	0
ENSG00000273675	chr14	50471769	50472592	+	0	0
ENSG00000273676	chr9	60929927	60930407	+	0	0
ENSG00000273679	chr15	22371736	22373570	+	36	0.9059
ENSG00000273681	chrALTS_NW_003315934	111363	111936	-	0	0
ENSG00000273682	chr3	46918807	46918935	-	0	0
ENSG00000273692	chr21	13704853	13705518	+	0	0
ENSG00000273698	chr1	114279011	114279275	-	0	0
ENSG00000273704	chrX	34768327	34768688	-	0	0
ENSG00000273712	chr6	28315613	28315883	-	0	0
ENSG00000273719	chr6	146638844	146639261	-	0	0
ENSG00000273720	chr7	55743073	55743457	+	0	0
ENSG00000273721	chr15	60409234	60409420	-	0	0
ENSG00000273724	chr16	30336400	30343336	+	0	0
ENSG00000273726	chrALTS_NW_003571061	243006	244036	+	0	0
ENSG00000273732	chr18	14680604	14681106	-	0	0
ENSG00000273736	chr17	35963488	35965472	-	0	0
ENSG00000273737	chrALTS_NT_187629	39908	68102	+	0	0
ENSG00000273746	chrX	102259043	102261692	+	0	0
ENSG00000273762	chr18	52419189	52419644	-	0	0
ENSG00000273763	chr2	65203571	65203813	-	0	0
ENSG00000273773	chrX	154620096	154620171	+	0	0
ENSG00000273785	chrALTS_NT_187682	72216	73219	-	0	0
ENSG00000273791	chr19	19908268	19909146	-	0	0
ENSG00000273800	chrX	12583415	12583526	-	0	0
ENSG00000273804	chr16	14953012	14953120	-	0	0
ENSG00000273806	chr9	83201957	83202065	+	0	0
ENSG00000273813	chr11	3335125	3335407	-	0	0
ENSG00000273819	chr11	67812557	67873367	-	0	0
ENSG00000273825	chr1	144754572	144786606	-	0	0
ENSG00000273843	chrUN_NT_187383	137798	139135	+	0	0
ENSG00000273844	chr1	196970495	196970671	+	0	0
ENSG00000273849	chr9	66724584	66725064	+	0	0
ENSG00000273851	chr15	69022230	69024176	+	16	0.37946
ENSG00000273860	chr5	67855735	67855986	+	11	2.01561
ENSG00000273870	chr6	35070871	35071049	-	0	0
ENSG00000273872	chr21	10612455	10613379	-	0	0
ENSG00000273876	chr8	5127919	5128233	-	0	0
ENSG00000273894	chr14	106179554	106180519	-	0	0
ENSG00000273897	chr7	73037371	73049246	+	0	0
ENSG00000273900	chr9	42921443	42921670	-	0	0
ENSG00000273907	chr22	18636445	18638405	-	0	0
ENSG00000273918	chrALTS_NT_187639	5576	5859	+	0	0
ENSG00000273933	chr1	159972548	159974064	-	0	0
ENSG00000273935	chrALTS_NW_003315917	1063244	1063538	+	0	0
ENSG00000273957	chr5	100388853	100389938	+	1	0.0606
ENSG00000273962	chr2	89330110	89330429	-	0	0
ENSG00000273963	chr16	5110793	5148685	-	0	0
ENSG00000273969	chrALTS_NW_003315943	172906	173026	-	0	0
ENSG00000273978	chr8	87867601	87868607	+	0	0
ENSG00000273988	chrX	135445897	135447368	-	0	0
ENSG00000273994	chr9	39651901	39652377	-	0	0
ENSG00000273997	chr6	147406531	147406824	+	0	0
ENSG00000273999	chr9	67211663	67213067	-	31	1.01883
ENSG00000274009	chrALTS_NT_187645	5576	5859	+	0	0
ENSG00000274010	chr2	127840606	127841763	-	158	6.30032
ENSG00000274019	chr1	149111304	149121866	-	0	0
ENSG00000274022	chrX	90208895	90209418	-	0	0
ENSG00000274024	chrX	135297046	135298585	+	0	0
ENSG00000274028	chr2	95588149	95589253	+	0	0
ENSG00000274033	chr19	20056466	20056594	-	0	0
ENSG00000274064	chr8	140039756	140041037	+	0	0
ENSG00000274082	chrALTS_NT_187669	5576	5859	+	0	0
ENSG00000274087	chr10	122729455	122729740	+	0	0
ENSG00000274100	chr9	67721884	67722094	-	0	0
ENSG00000274101	chrALTS_NW_003571054	550275	555984	+	0	0
ENSG00000274106	chrALTS_NW_003315962	181689	190628	-	0	0
ENSG00000274116	chr8	83293925	83294271	-	0	0
ENSG00000274130	chrALTS_NT_187668	5576	5859	+	0	0
ENSG00000274133	chr7	148445786	148446299	+	0	0
ENSG00000274138	chrALTS_NW_003315917	1536137	1536331	-	0	0
ENSG00000274149	chr3	166605188	166605455	+	0	0
ENSG00000274150	chr11	56890613	56927885	+	0	0
ENSG00000274154	chr4	83369416	83369523	-	0	0
ENSG00000274157	chr9	40358454	40358682	+	0	0
ENSG00000274165	chrALTS_NT_187657	57019	62526	+	0	0
ENSG00000274181	chr9	66635754	66637197	+	1	0.03198
ENSG00000274192	chrALTS_NW_003315943	206204	208386	-	0	0
ENSG00000274212	chr6	16041381	16041614	-	0	0
ENSG00000274214	chr18	14253548	14254075	+	0	0
ENSG00000274219	chr19	57111120	57112027	-	0	0
ENSG00000274235	chr5	150950109	150952460	-	0	0
ENSG00000274236	chrALTS_NT_187600	1134811	1149628	-	0	0
ENSG00000274242	chr10	25244061	25244854	-	0	0
ENSG00000274252	chr22	18516344	18518161	-	0	0
ENSG00000274256	chr6	41250851	41251097	+	0	0
ENSG00000274279	chr15	22401208	22406944	+	0	0
ENSG00000274295	chr8	53394215	53394795	+	0	0
ENSG00000274299	chr7	57270839	57275197	+	0	0
ENSG00000274308	chr17	37140611	37141424	-	1	0.05673
ENSG00000274310	chr8	54467208	54470609	+	0	0
ENSG00000274316	chr13	53408882	53409876	-	0	0
ENSG00000274319	chr7	6365441	6365770	+	0	0
ENSG00000274328	chr7	35847038	35847426	-	0	0
ENSG00000274330	chr14	70230224	70232426	+	1	0.02096
ENSG00000274345	chrALTS_NT_187693	204025	205202	+	0	0
ENSG00000274346	chr2	238454908	238457520	+	0	0
ENSG00000274347	chr15	19955300	19955602	-	0	0
ENSG00000274351	chr13	49232874	49234399	+	0	0
ENSG00000274353	chr2	131821987	131822920	-	0	0
ENSG00000274355	chr9	66976520	66976991	-	2	0.19566
ENSG00000274356	chr9	136728953	136729855	-	0	0
ENSG00000274369	chr14	19026521	19028189	-	0	0
ENSG00000274374	chrX	115424064	115425600	-	2	0.07927
ENSG00000274378	chr17	60025859	60030746	+	0	0
ENSG00000274381	chr22	22803076	22803360	+	0	0
ENSG00000274397	chr14	70556206	70557478	+	1	0.04545
ENSG00000274398	chrX	76250183	76251796	-	0	0
ENSG00000274446	chr18	94202	94330	-	0	0
ENSG00000274451	chr6	155004835	155005318	-	0	0
ENSG00000274455	chr5	100062275	100067954	-	1	0.06198
ENSG00000274457	chr22	29437583	29437733	+	7	2.1406
ENSG00000274468	chr1	115479428	115481572	+	0	0
ENSG00000274481	chr1	1582362	1584232	-	0	0
ENSG00000274486	chr11	95030549	95031245	+	0	0
ENSG00000274489	chr8	36795255	36795862	-	0	0
ENSG00000274493	chr6	127909833	127910052	+	0	0
ENSG00000274499	chr15	20803505	20826173	-	5	0.1532
ENSG00000274503	chr19	21592727	21593041	+	0	0
ENSG00000274506	chrALTS_NW_003315917	1474246	1474801	-	0	0
ENSG00000274517	chrALTS_NT_187693	686844	687127	+	0	0
ENSG00000274525	chr5	181291673	181295572	+	0	0
ENSG00000274532	chr15	28422172	28422373	+	0	0
ENSG00000274541	chr6	11015586	11015888	+	0	0
ENSG00000274549	chr13	37139176	37139585	-	0	0
ENSG00000274551	chr12	11516425	11521686	-	0	0
ENSG00000274553	chr5	181329049	181331839	-	0	0
ENSG00000274562	chr1	160776975	160780140	-	0	0
ENSG00000274567	chrALTS_NW_003315917	252770	253023	+	0	0
ENSG00000274569	chr12	56413647	56414045	-	0	0
ENSG00000274570	chr7	73104201	73111140	-	52	1.07194
ENSG00000274572	chr8	137424904	137425021	-	0	0
ENSG00000274575	chrALTS_NT_187629	45466	45929	+	0	0
ENSG00000274576	chr14	106770577	106771020	-	0	0
ENSG00000274579	chrX	147476324	147476446	+	0	0
ENSG00000274584	chr11	106824025	106824954	+	0	0
ENSG00000274594	chr6	138464099	138464383	+	9	1.45818
ENSG00000274601	chrX	135710095	135710377	-	0	0
ENSG00000274612	chr19	20087013	20087576	-	0	0
ENSG00000274614	chr13	111182111	111182692	-	0	0
ENSG00000274631	chrX	127623410	127623530	-	0	0
ENSG00000274637	chr7	155106062	155106400	-	0	0
ENSG00000274649	chr14	19511244	19511712	+	0	0
ENSG00000274650	chrALTS_NW_003315935	82953	83891	+	0	0
ENSG00000274664	chr11	72562044	72562554	+	0	0
ENSG00000274666	chr14	68113706	68114144	-	0	0
ENSG00000274680	chr9	41292887	41294125	+	13	0.48449
ENSG00000274681	chrALTS_NT_187546	109385	109891	+	0	0
ENSG00000274688	chr9	41700480	41700696	-	0	0
ENSG00000274691	chr10	95173085	95173187	-	0	0
ENSG00000274702	chr1	187632166	187632439	+	0	0
ENSG00000274717	chr22	42791814	42794313	-	0	0
ENSG00000274727	chr20	64327418	64327972	-	8	0.6656
ENSG00000274730	chr16	20618205	20620758	-	0	0
ENSG00000274748	chr17	21678086	21678418	+	3	0.416
ENSG00000274756	chr17	36574462	36575325	-	2	0.10689
ENSG00000274775	chrX	130445085	130475614	-	0	0
ENSG00000274785	chrALTS_NT_187693	310658	313820	-	0	0
ENSG00000274800	chr19	19978190	19979610	-	0	0
ENSG00000274801	chrALTS_NW_003315943	20190	24559	+	0	0
ENSG00000274813	chr5	178825382	178825571	+	0	0
ENSG00000274814	chr15	28494975	28495182	-	0	0
ENSG00000274820	chr9	66979460	66979862	+	0	0
ENSG00000274823	chr12	56376818	56377331	-	0	0
ENSG00000274832	chr5	17669283	17669518	-	0	0
ENSG00000274835	chr15	22360639	22360918	+	0	0
ENSG00000274843	chrALTS_NT_187649	92936	101711	+	0	0
ENSG00000274844	chr6	60826185	60826533	-	0	0
ENSG00000274854	chrALTS_NT_187629	7432	7897	+	0	0
ENSG00000274855	chr6	3033183	3033288	+	0	0
ENSG00000274857	chrALTS_NT_187620	64467	65662	-	0	0
ENSG00000274865	chrALTS_NT_187600	913390	913826	-	0	0
ENSG00000274867	chr6	49115537	49116115	+	0	0
ENSG00000274875	chrALTS_NW_003315965	7899	9474	-	0	0
ENSG00000274879	chr12	114929757	114929935	-	0	0
ENSG00000274886	chr1	227980051	227980227	+	0	0
ENSG00000274892	chr19	53512092	53512616	-	0	0
ENSG00000274901	chrX	126502898	126503144	-	0	0
ENSG00000274903	chr6	160773988	160783214	+	0	0
ENSG00000274911	chr9	67724721	67727203	+	7	0.13018
ENSG00000274916	chr9	60927098	60927491	-	0	0
ENSG00000274919	chr9	114774737	114775120	-	0	0
ENSG00000274923	chrX	7896514	7896722	-	0	0
ENSG00000274927	chr1	143461221	143498767	-	0	0
ENSG00000274928	chr12	52341197	52353154	+	0	0
ENSG00000274930	chr18	50318420	50319024	+	0	0
ENSG00000274959	chr7	75281267	75287118	+	0	0
ENSG00000274966	chr15	30395146	30396368	+	0	0
ENSG00000274968	chrALTS_NT_187693	504020	504328	+	0	0
ENSG00000274970	chr7	12439419	12440404	-	0	0
ENSG00000274973	chr20	25845497	25845862	+	0	0
ENSG00000274977	chr2	240701204	240701685	-	0	0
ENSG00000274985	chr10	29421476	29422012	-	0	0
ENSG00000275002	chr14	31964550	31965095	+	0	0
ENSG00000275011	chr17	8063936	8072533	+	0	0
ENSG00000275012	chr19	54948864	54948993	+	0	0
ENSG00000275015	chr10	88259129	88259372	-	0	0
ENSG00000275017	chr9	88391362	88391832	-	0	0
ENSG00000275026	chr9	66022661	66027719	-	0	0
ENSG00000275029	chr17	37143607	37144463	-	0	0
ENSG00000275031	chrALTS_NT_187612	154912	170465	+	0	0
ENSG00000275046	chr6	58386799	58386961	+	0	0
ENSG00000275048	chr20	25783553	25783919	+	0	0
ENSG00000275049	chrALTS_NT_187606	113267	122964	-	0	0
ENSG00000275059	chrALTS_NT_187684	85202	97550	+	0	0
ENSG00000275061	chr7	57067949	57074683	-	0	0
ENSG00000275075	chr1	144168752	144168850	+	0	0
ENSG00000275078	chr8	139508701	139508971	-	0	0
ENSG00000275094	chr2	97000436	97001593	-	0	0
ENSG00000275103	chr8	89826593	89833564	+	0	0
ENSG00000275115	chr8	27010486	27010746	+	0	0
ENSG00000275116	chrALTS_NW_003571054	203837	205014	+	0	0
ENSG00000275129	chr1	121314947	121315055	-	0	0
ENSG00000275130	chr9	11618496	11618621	-	0	0
ENSG00000275138	chr6	141019788	141020026	-	0	0
ENSG00000275144	chr9	42923277	42924144	+	0	0
ENSG00000275148	chrALTS_NT_187600	998671	999112	-	0	0
ENSG00000275151	chrALTS_NW_003571036	77262	77820	+	0	0
ENSG00000275157	chr2	232368576	232368697	+	0	0
ENSG00000275160	chr9	41479960	41480548	+	0	0
ENSG00000275170	chr21	14019060	14020725	-	0	0
ENSG00000275193	chrALTS_NT_187615	36455	37124	+	0	0
ENSG00000275194	chrX	11221348	11225731	+	0	0
ENSG00000275201	chr19	23479762	23480468	-	0	0
ENSG00000275206	chr17	18390153	18390323	-	0	0
ENSG00000275225	chrALTS_NT_187643	26083	69484	+	0	0
ENSG00000275245	chrALTS_NT_187643	88061	99576	+	0	0
ENSG00000275247	chrALTS_NT_187641	56111	68456	+	0	0
ENSG00000275249	chrUN_NT_187382	372322	373405	+	0	0
ENSG00000275250	chr4	34714270	34714598	+	0	0
ENSG00000275256	chr3	41189041	41189236	+	0	0
ENSG00000275295	chr7	45303620	45304362	+	0	0
ENSG00000275296	chr1	121058948	121059353	-	4	0.45493
ENSG00000275312	chr10	45180400	45180616	+	0	0
ENSG00000275314	chrX	36794500	36795460	-	0	0
ENSG00000275315	chr16	20616409	20616532	-	0	0
ENSG00000275316	chrALTS_NT_187600	1048599	1167111	-	0	0
ENSG00000275318	chr9	92840955	92841688	-	0	0
ENSG00000275320	chrX	100815865	100817174	-	0	0
ENSG00000275321	chrALTS_NW_003315962	11783	33393	+	0	0
ENSG00000275325	chr15	22727104	22744918	+	1	0.03599
ENSG00000275328	chr7	5031608	5037831	-	11	0.71239
ENSG00000275336	chrALTS_NW_003315934	93003	102898	-	0	0
ENSG00000275339	chr6	122454358	122454612	+	0	0
ENSG00000275346	chrALTS_NW_003315917	117043	117363	+	0	0
ENSG00000275347	chr17	36162832	36162916	+	0	0
ENSG00000275348	chr3	122482990	122483229	+	0	0
ENSG00000275350	chr1	38383838	38384422	-	0	0
ENSG00000275361	chr22	22087924	22088085	+	0	0
ENSG00000275363	chr15	22451209	22455154	+	0	0
ENSG00000275376	chrALTS_NT_187600	817054	817489	-	0	0
ENSG00000275381	chr2	69844509	69844933	-	0	0
ENSG00000275386	chr8	93974671	93974776	-	0	0
ENSG00000275387	chrX	54842014	54842134	+	0	0
ENSG00000275406	chr1	226331999	226333655	-	0	0
ENSG00000275419	chr6	154542552	154542740	+	0	0
ENSG00000275422	chrALTS_NT_187640	132457	136350	+	0	0
ENSG00000275423	chr2	47989625	47990526	+	0	0
ENSG00000275432	chr19	14628599	14628801	+	0	0
ENSG00000275448	chr18	64677796	64677993	-	0	0
ENSG00000275461	chr8	5716584	5716804	+	20	4.1788
ENSG00000275475	chr14	106601346	106601792	-	0	0
ENSG00000275480	chr17	22567423	22568713	-	0	0
ENSG00000275488	chr12	53574632	53576103	+	0	0
ENSG00000275490	chr2	90309230	90309333	+	0	0
ENSG00000275493	chr9	41644430	41644770	-	7	0.94789
ENSG00000275497	chr2	95633850	95636106	+	0	0
ENSG00000275503	chr1	15989140	15989375	-	0	0
ENSG00000275506	chr5	139612002	139612363	-	0	0
ENSG00000275508	chrX	142372276	142373990	+	0	0
ENSG00000275515	chr16	4433202	4433387	-	0	0
ENSG00000275517	chrALTS_NT_187588	14598	19179	-	0	0
ENSG00000275540	chr19	19740884	19750127	+	0	0
ENSG00000275547	chr19	37024886	37025254	-	0	0
ENSG00000275550	chr6	37295584	37295742	-	0	0
ENSG00000275562	chr17	60256720	60258411	+	138	10.3111
ENSG00000275572	chr7	2474844	2476894	-	1	0.05308
ENSG00000275597	chr2	87980714	87992858	-	0	0
ENSG00000275598	chr11	63469376	63470944	+	0	0
ENSG00000275607	chr3	58379217	58379525	-	0	0
ENSG00000275609	chr22	23610329	23610538	+	0	0
ENSG00000275614	chr9	67714723	67714914	+	0	0
ENSG00000275643	chrX	52485046	52485912	-	0	0
ENSG00000275647	chr4	128944628	128944956	+	0	0
ENSG00000275654	chr16	28451644	28455356	+	0	0
ENSG00000275675	chr10	38068449	38068694	-	0	0
ENSG00000275681	chrX	21841794	21841961	-	0	0
ENSG00000275683	chrALTS_NW_003315917	903306	904273	-	0	0
ENSG00000275695	chr15	82445719	82454837	+	0	0
ENSG00000275716	chr6	100093311	100093768	-	0	0
ENSG00000275725	chr11	44656771	44656920	+	0	0
ENSG00000275733	chr5	2261859	2262023	+	0	0
ENSG00000275747	chr14	106867660	106868092	-	0	0
ENSG00000275756	chr9	92104425	92105451	+	4	0.17985
ENSG00000275767	chr1	144179777	144211729	+	0	0
ENSG00000275768	chr2	95196449	95197357	-	0	0
ENSG00000275771	chr15	101937591	101938470	-	0	0
ENSG00000275772	chr22	22785643	22787268	-	0	0
ENSG00000275785	chr15	63890030	63890317	+	0	0
ENSG00000275787	chr19	9122160	9122492	-	0	0
ENSG00000275798	chrALTS_NT_187692	17505	29920	-	0	0
ENSG00000275800	chrX	19496378	19497721	-	0	0
ENSG00000275801	chr1	160773527	160776608	-	0	0
ENSG00000275811	chr12	1151810	1153059	-	0	0
ENSG00000275826	chr4	188713644	188715442	+	0	0
ENSG00000275827	chr18	75927836	75928004	+	0	0
ENSG00000275833	chr7	65764535	65768306	+	0	0
ENSG00000275834	chr7	96306810	96306874	+	0	0
ENSG00000275839	chr17	37454171	37454931	+	0	0
ENSG00000275855	chrALTS_NW_003315943	49782	53644	-	0	0
ENSG00000275858	chr10	38450738	38451069	-	0	0
ENSG00000275860	chr17	60021072	60022436	+	0	0
ENSG00000275875	chr7	55741525	55741869	+	0	0
ENSG00000275882	chrX	154639978	154648275	-	0	0
ENSG00000275886	chrALTS_NT_187662	66289	68569	+	0	0
ENSG00000275905	chr8	106980967	106981571	-	0	0
ENSG00000275906	chr6	30961403	30962396	-	0	0
ENSG00000275919	chr13	98871742	98872005	+	0	0
ENSG00000275929	chr15	91031246	91031691	-	0	0
ENSG00000275940	chr3	47028855	47029030	+	0	0
ENSG00000275945	chr21	10330732	10331537	+	0	0
ENSG00000275951	chrALTS_NT_187693	279828	280537	-	0	0
ENSG00000275953	chr6	126627484	126628570	-	0	0
ENSG00000275956	chr3	52732547	52733867	+	29	1.0137
ENSG00000275959	chr4	44994426	44996022	+	0	0
ENSG00000275980	chr9	21135598	21136350	-	0	0
ENSG00000275984	chrALTS_NT_187693	653796	655156	+	0	0
ENSG00000275985	chrALTS_NW_003315935	1492	1693	+	0	0
ENSG00000275989	chr13	110952722	110952811	-	0	0
ENSG00000275997	chr17	1155966	1156175	+	0	0
ENSG00000276005	chrALTS_NW_003315943	289072	290703	+	0	0
ENSG00000276006	chr8	85714922	85715833	+	0	0
ENSG00000276013	chrALTS_NT_187668	26074	114079	+	0	0
ENSG00000276032	chr9	67723736	67724105	+	0	0
ENSG00000276039	chr9	66962271	66962348	+	0	0
ENSG00000276046	chr10	133753250	133754516	+	0	0
ENSG00000276058	chr12	31715342	31715781	-	1	0.10494
ENSG00000276060	chrALTS_NT_187600	1314854	1315079	-	0	0
ENSG00000276064	chr6	77343557	77343654	+	0	0
ENSG00000276067	chr7	135270017	135277409	-	0	0
ENSG00000276080	chrALTS_NT_187600	187387	189706	-	0	0
ENSG00000276098	chr5	29516005	29516504	+	0	0
ENSG00000276109	chr11	72551049	72551919	-	0	0
ENSG00000276118	chr1	143343180	143343275	+	0	0
ENSG00000276127	chr6	71251758	71252988	+	0	0
ENSG00000276135	chr9	41648023	41648425	+	4	0.45832
ENSG00000276143	chrALTS_NW_003315943	90726	92883	+	0	0
ENSG00000276149	chr9	61202718	61203087	-	0	0
ENSG00000276156	chr6	45097496	45097976	+	0	0
ENSG00000276160	chr22	18340145	18345899	+	0	0
ENSG00000276172	chr15	23083094	23121324	+	0	0
ENSG00000276204	chr9	67328207	67329404	-	0	0
ENSG00000276205	chrX	131221196	131221436	-	0	0
ENSG00000276206	chr19	54031412	54031504	+	0	0
ENSG00000276208	chr13	58377513	58377774	+	0	0
ENSG00000276214	chr5	59314110	59314800	+	0	0
ENSG00000276217	chrALTS_NT_187658	163156	164058	-	0	0
ENSG00000276219	chrALTS_NW_003315965	58242	94837	-	0	0
ENSG00000276228	chrALTS_NT_187606	234198	243897	+	0	0
ENSG00000276238	chrALTS_NT_187598	68538	69455	-	0	0
ENSG00000276240	chr14	21669990	21670935	-	0	0
ENSG00000276253	chrALTS_NT_187660	2495327	2495725	+	0	0
ENSG00000276254	chrALTS_NT_187640	178798	193212	+	0	0
ENSG00000276257	chr9	66084804	66085031	+	0	0
ENSG00000276277	chr9	42213841	42213918	-	0	0
ENSG00000276290	chr6	60873360	60874642	-	3	0.10797
ENSG00000276294	chr19	20330121	20331517	+	0	0
ENSG00000276298	chrX	103909126	103909449	+	1	0.14252
ENSG00000276306	chrALTS_NT_187672	5576	5859	+	0	0
ENSG00000276316	chr11	124238420	124239486	+	0	0
ENSG00000276318	chr18	14695422	14706597	+	0	0
ENSG00000276324	chrALTS_NT_187687	5576	5859	+	0	0
ENSG00000276332	chr5	38197432	38198148	+	0	0
ENSG00000276362	chr2	84850711	84851148	+	0	0
ENSG00000276370	chrALTS_NT_187517	247007	252375	+	0	0
ENSG00000276374	chrALTS_NW_003315931	1623	2363	+	0	0
ENSG00000276375	chr10	130282445	130286604	-	0	0
ENSG00000276385	chr20	8934984	8935481	-	0	0
ENSG00000276388	chr9	138129399	138129526	+	0	0
ENSG00000276391	chrX	85207187	85210649	+	0	0
ENSG00000276393	chr16	87467138	87467654	+	8	0.71452
ENSG00000276412	chr9	41651935	41652172	-	0	0
ENSG00000276413	chr6	159555964	159556174	+	0	0
ENSG00000276428	chr14	22066016	22066373	+	0	0
ENSG00000276431	chr12	30169881	30170091	-	0	0
ENSG00000276457	chr9	66744561	66745929	-	0	0
ENSG00000276460	chr2	131398439	131401250	-	0	0
ENSG00000276466	chrALTS_NT_187693	302590	303603	-	0	0
ENSG00000276467	chrX	17897711	17900333	-	0	0
ENSG00000276474	chrX	52326166	52326762	+	0	0
ENSG00000276475	chr7	64590599	64591133	-	0	0
ENSG00000276478	chr9	87799501	87821803	-	0	0
ENSG00000276484	chr16	18313294	18316984	+	0	0
ENSG00000276486	chr18	31883288	31883728	+	0	0
ENSG00000276491	chrALTS_NT_187600	1118918	1131235	-	0	0
ENSG00000276507	chr4	29010619	29011021	-	0	0
ENSG00000276512	chrALTS_NT_187642	9537	14959	+	0	0
ENSG00000276520	chr1	248708202	248708641	+	1	0.10494
ENSG00000276521	chr11	102963460	102966628	-	0	0
