Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
KLHL18	chr3	47282786	47346816	+	502	5.50949
KLHL2	chr4	165207618	165323156	+	1543	34.31074
KLHL20	chr1	173714924	173786822	+	226	4.02169
KLHL21	chr1	6590719	6603684	-	480	6.26631
KLHL22	chr22	20441519	20495883	-	1145	12.78231
KLHL23	chr2	169733846	169751888	+	188	3.65648
KLHL24	chr3	183635568	183684519	+	1158	10.8757
KLHL25	chr15	85759323	85795030	-	94	1.00808
KLHL26	chr19	18636965	18671714	+	156	2.72828
KLHL28	chr14	44923888	45042322	-	246	1.94192
KLHL29	chr2	23385217	23708613	+	294	2.13976
KLHL3	chr5	137617500	137736090	-	413	2.76268
KLHL30	chr2	238138722	238152947	+	0	0
KLHL31	chr6	53647901	53665708	-	5	0.06852
KLHL32	chr6	96924620	97140754	+	481	8.17246
KLHL33	chr14	20427705	20436195	-	4	0.0868
KLHL34	chrX	21654690	21658330	-	46	1.0018
KLHL35	chr11	75422394	75430629	-	49	0.77077
KLHL36	chr16	84648525	84667686	+	210	1.66603
KLHL38	chr8	123645503	123653800	-	27	0.96396
KLHL4	chrX	87517712	87670050	+	181	2.4513
KLHL40	chr3	42685519	42692544	+	0	0
KLHL41	chr2	169509702	169526262	+	19	0.57504
KLHL42	chr12	27780020	27803040	+	570	6.10373
KLHL5	chr4	39044688	39126857	+	594	4.94812
KLHL6	chr3	183487531	183555711	-	11	0.08254
KLHL7	chr7	23105734	23177914	+	1880	19.60217
KLHL7-AS1	chr7	23101228	23105703	-	0	0
KLHL8	chr4	87160103	87221392	-	149	1.61871
KLHL9	chr9	21324055	21328741	-	1	0.01692
KLHL9	chr9	21329671	21335430	-	556	7.65417
KLK1	chr19	50819146	50823787	-	0	0
KLK10	chr19	51012739	51020175	-	17	0.34301
KLK11	chr19	51022216	51028039	-	0	0
KLK12	chr19	51029092	51035230	-	2	0.08965
KLK13	chr19	51056206	51065110	-	0	0
KLK14	chr19	51077357	51084245	-	1	0.04408
KLK15	chr19	50825289	50837213	-	0	0
KLK2	chr19	50870601	50880567	+	0	0
KLK3	chr19	50854915	50860764	+	0	0
KLK4	chr19	50906352	50910738	-	2	0.08196
KLK5	chr19	50943303	50953093	-	7	0.33579
KLK6	chr19	50958631	50969673	-	178	7.14297
KLK7	chr19	50976479	50984099	-	228	7.41865
KLK8	chr19	50996007	51002711	-	1	0.04252
KLK8/KLK9	chr19	50996018	51003829	-	0	0
KLK9	chr19	51000550	51009634	-	0	0
KLKB1	chr4	186226438	186258473	+	19	0.53731
KLKP1	chr19	50882096	50896398	-	0	0
KLLN	chr10	87859161	87863437	-	9	0.16686
KLRAP1	chr12	10588063	10599835	-	12	0.34253
KLRB1	chr12	9594551	9607916	-	3	0.16095
KLRC1	chr12	10442264	10454685	-	1	0.03265
KLRC2	chr12	10426594	10435993	-	4	0.20332
KLRC3	chr12	10412312	10436001	-	15	0.55737
KLRC4	chr12	10407382	10409757	-	5	0.42632
KLRC4-KLRK1	chr12	10372353	10410146	-	10	0.30592
KLRD1	chr12	10226058	10360833	+	0	0
KLRF1	chr12	9827481	9845007	+	0	0
KLRF2	chr12	9881489	9895833	+	0	0
KLRG1	chr12	8950107	9058157	+	7	0.22518
KLRG2	chr7	139451519	139483712	-	0	0
KLRK1	chr12	10372353	10390054	-	5	0.15566
KMO	chr1	241532024	241595647	+	57	0.69142
KMT2A	chr11	118436490	118526832	+	7251	30.68294
KMT2A	chr11	118437229	118439158	+	20	1.06151
KMT2B	chr19	35718019	35738878	+	1133	8.72244
KMT2C	chr7	152134922	152436005	-	3230	12.70324
KMT2D	chr12	49018975	49060147	-	9136	35.48561
KMT2E	chr7	105014179	105114361	+	2422	21.87883
KMT2E-AS1	chr7	105010542	105014083	-	0	0
KNCN	chr1	46545644	46551527	-	11	0.31041
KNDC1	chr10	133160447	133226412	+	3729	38.88111
KNG1	chr3	186717276	186744410	+	7	0.13228
KNOP1	chr16	19701934	19718353	-	122	1.27608
KNSTRN	chr15	40382721	40394288	+	107	2.29561
KNTC1	chr12	122527246	122626400	+	189	1.49449
KOX26	chr17	15675476	15675643	+	0	0
KPNA1	chr3	122421901	122514945	-	414	3.86258
KPNA2	chr17	68035519	68046854	+	393	9.88671
KPNA3	chr13	49699307	49792921	-	261	4.62583
KPNA4	chr3	160494995	160565588	-	346	3.0549
KPNA5	chr6	116681187	116741867	+	289	4.12237
KPNA6	chr1	32108038	32176568	+	1070	11.03754
KPNA7	chr7	99173574	99209896	-	2	0.0912
KPNB1	chr17	47649476	47685505	+	3121	32.35027
KPRP	chr1	152758030	152762053	+	0	0
KPTN	chr19	47475141	47484268	-	113	4.21266
KRAS	chr12	25204789	25250931	-	113	1.52154
KRAS1P	chr6	54770583	54771134	+	4	0.5746
KRBA1	chr7	149714781	149734575	+	203	3.33131
KRBA2	chr17	8368637	8376709	-	39	0.9463
KRBOX1	chr3	42809446	43055871	+	41	0.87278
KRBOX1-AS1	chr3	42934252	42936785	-	0	0
KRBOX4	chrX	46446857	46474639	+	172	2.96365
KRCC1	chr2	88027205	88055796	-	125	5.44608
KREMEN1	chr22	29073078	29168333	+	422	4.19487
KREMEN2	chr16	2963944	2968383	+	36	1.09205
KREV1P	chr14	74482985	74483435	+	47	8.26355
KRI1	chr19	10553078	10566037	-	231	4.29274
KRIT1	chr7	92198969	92246166	-	514	6.56957
KRR1	chr12	75490861	75511638	-	332	2.07979
KRT1	chr12	52674736	52680407	-	0	0
KRT10	chr17	40818117	40822611	-	164	6.02054
KRT12	chr17	40861178	40867224	-	0	0
KRT12	chrALTS_NW_003871091	10446	16492	-	0	0
KRT13	chr17	41500981	41505613	-	3	0.0837
KRT14	chr17	41582279	41586921	-	0	0
KRT15	chr17	41513743	41522413	-	1	0.0114
KRT16	chr17	41609778	41615899	-	0	0
KRT16P1	chr17	18432051	18442895	+	0	0
KRT16P2	chr17	16829999	16832833	-	6	0.26358
KRT16P3	chr17	20501513	20512357	-	0	0
KRT17	chr17	41619437	41624630	-	166	3.80432
KRT17P5	chr17	18415728	18425333	+	0	0
KRT17P5	chr17	20519312	20528687	-	0	0
KRT18	chr12	52948871	52952901	+	8	0.19707
KRT18L1	chrX	92459670	92460952	+	0	0
KRT18L3	chr9	97698922	97700734	+	0	0
KRT18L4	chr11	35860249	35861498	-	0	0
KRT18L5	chr3	32258940	32260230	+	0	0
KRT18P55	chr17	28275986	28317783	-	3	0.11404
KRT19	chr17	41523617	41528389	-	3	0.09842
KRT19P2	chr12	94834147	94835158	+	0	0
KRT2	chr12	52644558	52652175	-	0	0
KRT20	chr17	40875889	40885243	-	1	0.04143
KRT20	chrALTS_NW_003871091	25157	34511	-	0	0
KRT222	chr17	40654665	40665181	-	280	7.00618
KRT23	chr17	40922696	40937643	-	0	0
KRT23	chrALTS_NW_003871091	71964	86911	-	0	0
KRT24	chr17	40697991	40703750	-	0	0
KRT25	chr17	40748020	40755332	-	0	0
KRT26	chr17	40766238	40772162	-	0	0
KRT27	chr17	40776808	40782534	-	0	0
KRT28	chr17	40792196	40799959	-	0	0
KRT3	chr12	52789685	52796117	-	30	1.02581
KRT31	chr17	41393724	41397592	-	89	4.31109
KRT31	chrALTS_NW_003315953	35369	39237	+	0	0
KRT32	chr17	41459513	41467429	-	0	0
KRT33A	chr17	41346092	41351311	-	1	0.0444
KRT33A	chrALTS_NW_003315953	88950	94169	+	0	0
KRT33B	chr17	41363494	41397592	-	3	0.14185
KRT33B	chrALTS_NW_003315953	70461	76767	+	0	0
KRT34	chr17	41377650	41382403	-	0	0
KRT34	chrALTS_NW_003315953	57880	62596	+	0	0
KRT35	chr17	41476689	41481140	-	1	0.0446
KRT36	chr17	41486136	41492546	-	2	0.08503
KRT37	chr17	41420557	41424570	-	0	0
KRT37	chrALTS_NW_003315953	8366	12379	+	0	0
KRT38	chr17	41436369	41441344	-	0	0
KRT39	chr17	40958417	40966892	-	0	0
KRT39	chrALTS_NW_003871091	107812	116287	-	0	0
KRT3P1	chr12	52751978	52753821	-	0	0
KRT4	chr12	52806543	52814551	-	0	0
KRT40	chr17	40977716	40987135	-	4	0.14255
KRT40	chrALTS_NW_003871091	127111	136530	-	0	0
KRT42P	chr17	41626327	41640199	-	0	0
KRT5	chr12	52514575	52520687	-	44	0.88284
KRT6A	chr12	52487174	52493397	-	0	0
KRT6B	chr12	52446651	52452187	-	1	0.03384
KRT6C	chr12	52468516	52473840	-	0	0
KRT7	chr12	52233114	52248925	+	1	0.01562
KRT71	chr12	52543909	52553147	-	1	0.03501
KRT72	chr12	52585589	52601538	-	0	0
KRT73	chr12	52607570	52618559	-	0	0
KRT73-AS1	chr12	52609851	52615305	+	0	0
KRT74	chr12	52565782	52573825	-	0	0
KRT75	chr12	52424070	52434525	-	0	0
KRT76	chr12	52768155	52777345	-	0	0
KRT77	chr12	52689612	52703463	-	0	0
KRT78	chr12	52837804	52848994	-	0	0
KRT79	chr12	52821410	52834295	-	0	0
KRT8	chr12	52897187	52949954	-	3	0.05351
KRT80	chr12	52168996	52192014	-	1	0.01817
KRT81	chr12	52285913	52291534	-	10	0.41107
KRT82	chr12	52393931	52406392	-	0	0
KRT83	chr12	52314301	52321398	-	7	0.29603
KRT84	chr12	52377812	52385652	-	0	0
KRT85	chr12	52360006	52367525	-	0	0
KRT86	chr12	52249300	52309163	+	59	1.89026
KRT86	chr12	52304189	52306607	-	81	2.65518
KRT8L1	chr9	99305176	99306611	+	8	0.44175
KRT8L2	chr3	160567852	160569248	+	7	0.39733
KRT8P41	chr11	9094363	9096190	+	0	0
KRT9	chr17	41565841	41572058	-	0	0
KRTAP10-1	chr21	44538981	44540195	-	1	0.06526
KRTAP10-10	chr21	44637356	44638455	+	0	0
KRTAP10-11	chr21	44646414	44658270	+	0	0
KRTAP10-12	chr21	44646435	44698044	+	0	0
KRTAP10-2	chr21	44550357	44551505	-	0	0
KRTAP10-3	chr21	44557790	44558760	-	0	0
KRTAP10-4	chr21	44573729	44575371	+	0	0
KRTAP10-5	chr21	44579455	44580604	-	0	0
KRTAP10-6	chr21	44591268	44592505	-	0	0
KRTAP10-6/KRTAP10-5	chr21	44579737	44592498	-	0	0
KRTAP10-7	chr21	44600597	44612906	+	0	0
KRTAP10-8	chr21	44612079	44612954	+	0	0
KRTAP10-9	chr21	44627123	44628378	+	0	0
KRTAP1-1	chr17	41040559	41041461	-	0	0
KRTAP1-1	chrALTS_NW_003871091	189952	190854	-	0	0
KRTAP11-1	chr21	30880644	30881555	-	0	0
KRTAP12-1	chr21	44681576	44682163	-	0	0
KRTAP12-2	chr21	44666189	44666927	-	0	0
KRTAP12-3	chr21	44657932	44658341	+	0	0
KRTAP12-4	chr21	44654213	44654659	-	0	0
KRTAP1-3	chr17	41033884	41034855	-	0	0
KRTAP1-3	chrALTS_NW_003871091	183279	184250	-	0	0
KRTAP13-1	chr21	30396074	30396822	+	0	0
KRTAP13-3	chr21	30348075	30425968	-	0	0
KRTAP13-4	chr21	30430230	30431026	+	0	0
KRTAP1-4	chr17	41029677	41030125	-	0	0
KRTAP1-4	chrALTS_NW_003871091	179072	179520	-	0	0
KRTAP1-5	chr17	41026026	41027202	-	0	0
KRTAP1-5	chrALTS_NW_003871091	175421	176597	-	0	0
KRTAP15-1	chr21	30440275	30440945	+	0	0
KRTAP16-1	chr17	41307700	41309253	-	1	0.05103
KRTAP16-1	chrALTS_NW_003315953	131008	132561	+	0	0
KRTAP17-1	chr17	41314917	41315695	-	0	0
KRTAP17-1	chrALTS_NW_003315953	124566	125344	+	0	0
KRTAP19-1	chr21	30479699	30491985	-	2	0.13578
KRTAP19-2	chr21	30487057	30487436	-	0	0
KRTAP19-4	chr21	30496824	30497133	-	0	0
KRTAP19-5	chr21	30501657	30502117	-	0	0
KRTAP19-6	chr21	30541535	30541864	-	0	0
KRTAP19-6/KRTAP19-7	chr21	30541660	30561289	-	0	0
KRTAP19-7	chr21	30560875	30561314	-	0	0
KRTAP19-8	chr21	31038159	31038476	-	0	0
KRTAP20-1	chr21	30616425	30616699	+	0	0
KRTAP20-2	chr21	30635236	30635619	+	0	0
KRTAP20-3	chr21	30642864	30643136	+	0	0
KRTAP20-4	chr21	30620627	30620850	+	0	0
KRTAP2-1	chr17	41046541	41047316	-	0	0
KRTAP2-1	chrALTS_NW_003871091	195934	196709	-	0	0
KRTAP21-1	chr21	30754830	30755428	-	0	0
KRTAP21-2	chr21	30746794	30747233	-	0	0
KRTAP21-3	chr21	30718525	30718777	-	0	0
KRTAP2-2	chr17	41054498	41055230	-	0	0
KRTAP2-2	chrALTS_NW_003871091	203891	204757	-	0	0
KRTAP22-1	chr21	30601087	30601382	+	0	0
KRTAP22-2	chr21	30590105	30590397	-	0	0
KRTAP2-3	chr17	41059240	41060114	-	0	0
KRTAP2-3	chrALTS_NW_003871091	208738	209612	-	0	0
KRTAP23-1	chr21	30348399	30348609	-	0	0
KRTAP2-4	chr17	41065116	41065879	-	0	0
KRTAP2-4	chrALTS_NW_003871091	214614	215377	-	0	0
KRTAP24-1	chr21	30281309	30282958	-	0	0
KRTAP25-1	chr21	30289145	30289514	-	0	0
KRTAP26-1	chr21	30319124	30320316	-	0	0
KRTAP27-1	chr21	30337013	30337694	-	0	0
KRTAP29-1	chr17	41301826	41302851	-	0	0
KRTAP29-1	chrALTS_NW_003871092	4259	5284	+	0	0
KRTAP29-1	chrALTS_NW_003871093	4259	5572	+	0	0
KRTAP3-1	chr17	41008521	41019324	-	0	0
KRTAP3-1	chrALTS_NW_003871091	157916	168719	-	0	0
KRTAP3-2	chr17	40999193	40999894	-	0	0
KRTAP3-2	chrALTS_NW_003871091	148588	149289	-	0	0
KRTAP3-3	chr17	40993430	40994133	-	0	0
KRTAP3-3	chrALTS_NW_003871091	142825	143528	-	0	0
KRTAP4-1	chr17	41184100	41185342	-	0	0
KRTAP4-11	chr17	41117181	41118360	-	0	0
KRTAP4-11	chrALTS_NW_003871091	266931	268110	-	0	0
KRTAP4-12	chr17	41123091	41124167	-	0	0
KRTAP4-12	chrALTS_NW_003871091	247139	273903	-	0	0
KRTAP4-2	chr17	41177446	41178208	-	0	0
KRTAP4-3	chr17	41167231	41168194	-	0	0
KRTAP4-4	chr17	41159651	41160731	-	0	0
KRTAP4-5	chr17	41148924	41149802	-	0	0
KRTAP4-6	chr17	41139433	41140487	-	0	0
KRTAP4-7	chr17	41084150	41085144	+	0	0
KRTAP4-8	chr17	41096981	41098141	-	0	0
KRTAP4-8	chrALTS_NW_003871091	246639	247812	-	0	0
KRTAP4-9	chr17	41105332	41106488	+	0	0
KRTAP4-9	chrALTS_NW_003871091	255019	256175	+	0	0
KRTAP4-9/KRTAP4-7	chr17	41084181	41106067	+	0	0
KRTAP5-1	chr11	1584342	1585283	-	116	9.76456
KRTAP5-1	chrALTS_NT_187584	66579	67520	-	0	0
KRTAP5-1	chrALTS_NT_187657	60879	61820	-	0	0
KRTAP5-10	chr11	71565563	71568934	+	5	0.31769
KRTAP5-11	chr11	71579714	71607441	-	0	0
KRTAP5-2	chr11	1597177	1598294	-	265	18.79531
KRTAP5-2	chrALTS_NT_187584	79414	80531	-	0	0
KRTAP5-2	chrALTS_NT_187657	73720	74837	-	0	0
KRTAP5-3	chr11	1607565	1608463	-	1	0.0882
KRTAP5-3	chrALTS_NT_187584	89802	90700	-	0	0
KRTAP5-3	chrALTS_NT_187657	60950	85016	-	0	0
KRTAP5-4	chr11	1620958	1622138	-	0	0
KRTAP5-4	chrALTS_NT_187584	103195	104375	-	0	0
KRTAP5-4	chrALTS_NT_187657	84222	98873	-	0	0
KRTAP5-5	chr11	1629775	1630930	+	0	0
KRTAP5-5	chrALTS_NT_187584	112040	113167	+	0	0
KRTAP5-5	chrALTS_NT_187657	106517	107618	+	0	0
KRTAP5-6	chr11	1697195	1697755	+	0	0
KRTAP5-6	chrALTS_NT_187657	170941	171501	+	0	0
KRTAP5-7	chr11	71527267	71528674	+	8	0.45054
KRTAP5-8	chr11	71527278	71566459	+	12	0.48449
KRTAP5-9	chr11	71548418	71549607	+	10	0.66634
KRTAP5-AS1	chr11	1573049	1602078	+	289	7.15685
KRTAP5-AS1	chrALTS_NT_187584	55286	84315	+	0	0
KRTAP5-AS1	chrALTS_NT_187657	49774	78635	+	0	0
KRTAP6-1	chr21	30613431	30613930	-	0	0
KRTAP6-2	chr21	30598590	30598902	-	0	0
KRTAP6-3	chr21	30592440	30593075	+	0	0
KRTAP7-1	chr21	30829039	30829759	-	1	0.10998
KRTAP8-1	chr21	30812697	30813252	-	0	0
KRTAP9-1	chr17	41189853	41227651	+	0	0
KRTAP9-2	chr17	41226648	41227652	+	0	0
KRTAP9-2	chrALTS_NW_003871092	69136	70140	-	0	0
KRTAP9-3	chr17	41232463	41233454	+	0	0
KRTAP9-3	chrALTS_NW_003871092	63335	64326	-	0	0
KRTAP9-3/KRTAP9-8	chr17	41232475	41238759	+	0	0
KRTAP9-4	chr17	41249687	41250653	+	0	0
KRTAP9-4	chrALTS_NW_003871092	46203	47169	-	0	0
KRTAP9-4	chrALTS_NW_003871093	56457	57423	-	0	0
KRTAP9-6	chr17	41265339	41266641	+	0	0
KRTAP9-6	chrALTS_NW_003871092	30906	31430	-	0	0
KRTAP9-6	chrALTS_NW_003871093	41250	41732	-	0	0
KRTAP9-7	chr17	41275659	41276697	+	0	0
KRTAP9-7	chrALTS_NW_003871093	30903	31412	-	0	0
KRTAP9-8	chr17	41238018	41239004	+	0	0
KRTAP9-8	chrALTS_NW_003871092	57850	58815	-	0	0
KRTAP9-8	chrALTS_NW_003871093	68582	69106	-	0	0
KRTAP9-9	chr17	41226653	41256364	+	0	0
KRTAP9-9	chrALTS_NW_003871092	40474	41469	-	0	0
KRTAP9-9	chrALTS_NW_003871093	50746	51726	-	0	0
KRTCAP2	chr1	155169408	155187272	-	522	10.68455
KRTCAP3	chr2	27442366	27446481	+	41	2.31724
KRTDAP	chr19	35487324	35495558	-	4	0.47985
KRTHA7	chrALTS_NW_003315953	120969	124739	-	0	0
KSR1	chr17	27456464	27626441	+	706	4.79013
KSR2	chr12	117453012	117968983	-	897	3.88696
KTI12	chr1	52032103	52033843	-	32	1.45746
KTN1	chr14	55559072	55684584	+	1310	6.08211
KTN1-AS1	chr14	55557972	55580110	-	0	0
KUB3	chrALTS_NW_003315939	8805	24533	+	0	0
KXD1	chr19	18557762	18569387	+	545	9.50214
KY	chr3	134599923	134651680	-	70	0.5493
KYNU	chr2	142877498	143055832	+	8	0.0378
L1CAM	chrX	153861514	153909223	-	3416	36.45647
L1TD1	chr1	62194802	62212328	+	1	0.01988
L2HGDH	chr14	50237563	50312548	-	84	0.9599
L37A	chr2	216529025	216529583	+	1	0.14185
L3HYPDH	chr14	59429022	59484473	-	125	1.58387
L3MBTL1	chr20	43507680	43548306	+	478	4.70845
L3MBTL2	chr22	41205205	41231271	+	511	6.28115
L3MBTL3	chr6	130013699	130141451	+	99	1.53324
L3MBTL4	chr18	5954706	6414911	-	157	1.61995
L41	chr7	137513832	137514238	+	1	0.19483
L41	chrALTS_NW_003315943	3653	3730	+	0	0
L41	chrALTS_NT_187660	562917	562994	+	0	0
LACC1	chr13	43879284	43893932	+	96	1.66973
LACE1	chr6	108294894	108526796	+	67	0.64664
LACRT	chr12	54630811	54634895	-	0	0
LACTB	chr15	63121800	63142065	+	111	2.10669
LACTB2	chr8	70635318	70669212	-	27	1.08734
LACTBL1	chr1	22953043	22973031	-	0	0
LAD1	chr1	201380838	201399608	-	0	0
LAG3	chr12	6772504	6778455	+	6	0.15528
LAGE3	chrX	154477769	154479257	-	131	10.94588
LAIR1	chr19	54351384	54370553	-	44	0.5031
LAIR1	chrALTS_NW_003571055	335031	352046	-	0	0
LAIR1	chrALTS_NW_003571060	258363	275291	-	0	0
LAIR1	chrALTS_NW_003571061	335587	352601	-	0	0
LAIR1	chrALTS_NT_187693	334105	353274	-	0	0
LAIR1	chrALTS_NT_187693	334109	336008	-	0	0
LAIR2	chr19	54502797	54510690	+	0	0
LAIR2	chrALTS_NW_003571054	404073	417309	+	0	0
LAIR2	chrALTS_NW_003571060	402599	415826	+	0	0
LAIR2	chrALTS_NT_187693	485127	493014	+	0	0
LALBA	chr12	48567684	48571745	-	0	0
LAMA1	chr18	6941744	7117814	-	289	1.44382
LAMA2	chr6	128883141	129516569	+	905	5.49311
LAMA3	chr18	23689443	23955066	+	324	1.87188
LAMA4	chr6	112107931	112254939	-	397	2.6996
LAMA5	chr20	62307955	62367312	-	1113	5.97814
LAMB1	chr7	107923799	108003359	-	967	10.79519
LAMB2	chr3	49121114	49133166	-	1045	11.98658
LAMB2P1	chr3	49140086	49160851	-	0	0
LAMB3	chr1	209614870	209652475	-	105	1.6793
LAMB4	chr7	108023548	108130356	-	0	0
LAMC1	chr1	183023460	183145592	+	583	5.5974
LAMC2	chr1	183178827	183258333	+	15	0.16372
LAMC3	chr9	131009082	131093059	+	288	3.59241
LAMP1	chr13	113297154	113323672	+	1053	14.33189
LAMP2	chrX	120426148	120469365	-	859	5.55446
LAMP3	chr3	183122213	183163839	-	2	0.03256
LAMP5	chr20	9514358	9530524	+	210	8.15472
LAMP5-AS1	chr20	9505180	9514998	-	0	0
LAMR1P14	chrX	74031462	74031820	+	26	5.74281
LAMR1P15	chrX	87703343	87704203	-	1	0.0921
LAMR1P4	chr14	94726288	94727175	+	0	0
LAMR1P8	chrX	100155885	100156773	-	3	0.26759
LAMTOR1	chr11	72097292	72103387	-	253	13.26827
LAMTOR2	chr1	156054726	156059588	+	1250	44.05275
LAMTOR3	chr4	99878336	99894546	-	155	2.87032
LAMTOR4	chr7	100148907	100154210	+	289	22.96216
LAMTOR5	chr1	110401249	110407942	-	111	2.31017
LANCL1	chr2	210431249	210477652	-	1773	26.75865
LANCL2	chr7	55365448	55433742	+	515	6.95214
LANCL3	chrX	37571569	37684463	+	33	0.2541
LAP3	chr4	17577192	17607972	+	555	11.62713
LAPTM4A	chr2	20032650	20052028	-	2602	83.33015
LAPTM4B	chr8	97775057	97853013	+	328	8.13536
LAPTM5	chr1	30732468	30757836	-	352	8.48126
LARGE	chr22	33272523	33922841	-	1595	18.55023
LARGE-AS1	chr22	33725014	33737775	+	0	0
LARP1	chr5	154682664	154817607	+	7164	69.08294
LARP1B	chr4	128061266	128222931	+	420	3.44689
LARP4	chr12	50400809	50480005	+	597	6.20434
LARP4B	chr10	806914	931705	-	575	3.38842
LARP6	chr15	70829130	70854265	-	477	7.49281
LARP7	chr4	112636964	112657592	+	312	4.76319
LARS	chr5	146113026	146182731	-	1661	12.77239
LARS2	chr3	45388506	45549421	+	482	7.40844
LAS1L	chrX	65512582	65534806	-	823	7.0819
LASP1	chr17	38869859	38921770	+	923	14.22255
LAT	chr16	28984826	28990783	+	14	0.25059
LAT2	chr7	74199652	74229834	+	9	0.15685
LATS1	chr6	149658153	149718256	-	551	5.01798
LATS2	chr13	20973032	21061583	-	102	0.80857
LAX1	chr1	203765156	203776372	+	2	0.04724
LAYN	chr11	111540508	111561745	+	57	1.5066
LBH	chr2	30231531	30260033	+	80	1.46842
LBHD1	chr11	62662817	62671769	-	148	2.3742
LBHD1/C11orf98	chr11	62662817	62665181	-	70	7.17138
LBP	chr20	38346356	38377023	+	0	0
LBR	chr1	225401502	225428925	-	158	1.50385
LBX1	chr10	101226195	101230327	-	0	0
LBX1-AS1	chr10	101229594	101238848	+	0	0
LBX2	chr2	74497517	74503316	-	2	0.04544
LBX2-AS1	chr2	74502617	74505065	+	0	0
LCA5	chr6	79484991	79537430	-	275	4.22681
LCA5L	chr21	39405844	39445805	-	13	0.17642
LCAT	chr16	67939750	67944131	-	164	6.57451
LCE1A	chr1	152827473	152828097	+	0	0
LCE1B	chr1	152737518	152813109	+	0	0
LCE1C	chr1	152804835	152806631	-	0	0
LCE1D	chr1	152796751	152798181	+	0	0
LCE1E	chr1	152786214	152788426	+	0	0
LCE1F	chr1	152776372	152776969	+	0	0
LCE2A	chr1	152698364	152699442	+	0	0
LCE2B	chr1	152686123	152687401	+	0	0
LCE2C	chr1	152675295	152676574	+	0	0
LCE2D	chr1	152663396	152664659	+	0	0
LCE3A	chr1	152622834	152623103	-	0	0
LCE3B	chr1	152613811	152614098	+	0	0
LCE3C	chr1	152600662	152601086	+	0	0
LCE3D	chr1	152579381	152580504	-	0	0
LCE3E	chr1	152565654	152566772	-	0	0
LCE4A	chr1	152708160	152709491	+	0	0
LCE5A	chr1	152510844	152512177	+	0	0
LCE5A/LCE3C	chr1	152511535	152601016	+	0	0
LCE6A	chr1	152842854	152843983	+	0	0
LCK	chr1	32251239	32286165	+	1	0.02374
LCLAT1	chr2	30447236	30644225	+	199	1.99869
LCMT1	chr16	25111726	25178231	+	746	29.26968
LCMT1-AS2	chr16	25140577	25149032	-	0	0
LCMT2	chr15	43323649	43330622	-	109	1.23934
LCN1	chr9	135521438	135526540	+	0	0
LCN10	chr9	136738167	136743356	-	1	0.0186
LCN12	chr9	136949551	136955497	+	16	0.45006
LCN15	chr9	136759634	136766255	-	1	0.02747
LCN2	chr9	128149071	128153455	+	0	0
LCN6	chr9	136738167	136748528	-	1	0.02633
LCN8	chr9	136754386	136758543	-	4	0.08955
LCN9	chr9	135663322	135677782	+	0	0
LCNL1	chr9	136981904	136986410	+	19	0.37182
LCOR	chr10	96832260	96982869	+	392	2.39991
LCORL	chr4	17841199	18021876	-	77	0.60862
LCORL	chr4	17869064	17870969	-	0	0
LCP1	chr13	46125920	46211871	-	219	2.29947
LCP2	chr5	170246237	170298227	-	91	0.96987
LCT	chr2	135787840	135837180	-	6	0.07224
LCTL	chr15	66547179	66565979	-	7	0.15778
LDB1	chr10	102106558	102120453	-	1856	33.32686
LDB2	chr4	16501541	16898809	-	880	10.56786
LDB3	chr10	86666717	86736072	+	347	3.7853
LDH6C	chr12	63003553	63006902	+	0	0
LDHA	chr11	18394388	18408425	+	5049	64.47024
LDHAL1	chr4	4894182	4895173	-	14	1.11908
LDHAL2	chr1	235738005	235738989	+	82	6.6012
LDHAL3	chr2	41819747	41820754	+	24	1.88797
LDHAL4	chr9	14921337	14922334	-	199	15.81132
LDHAL5	chr10	118932674	118933295	-	65	8.28645
LDHAL6A	chr11	18455824	18479600	+	6	0.18398
LDHAL6B	chr15	59206816	59208588	+	1	0.04472
LDHAL7	chr2	84777259	84778223	-	598	49.13822
LDHB	chr12	21635341	21757857	-	2911	71.93131
LDHBL1	chr13	113276616	113277734	+	63	4.46433
LDHBL2	chrX	76334841	76335845	-	395	31.16568
LDHC	chr11	18412304	18452058	+	2	0.07559
LDHD	chr16	75111860	75116772	-	231	7.7615
LDLR	chr19	11089362	11133830	+	1042	11.30306
LDLRAD1	chr1	54007298	54018186	-	0	0
LDLRAD2	chr1	21812265	21825221	+	71	1.22337
LDLRAD3	chr11	35943981	36232136	+	104	1.80255
LDLRAD4	chr18	13218016	13652755	+	412	2.04748
LDLRAD4-AS1	chr18	13419421	13427480	-	0	0
LDLRAP1	chr1	25543580	25591211	+	104	0.69306
LDOC1	chrX	141175745	141177214	-	1610	86.84685
LDOC1L	chr22	44492570	44498298	-	153	2.20705
LEAP2	chr5	132872322	132875046	+	13	0.42862
LECT1	chr13	52703087	52739812	-	6	0.26358
LECT2	chr5	135938584	135955034	-	0	0
LEF1	chr4	108047545	108168956	-	43	0.47595
LEFTY1	chr1	225886282	225889146	-	12	0.53668
LEFTY2	chr1	225936598	225941489	-	0	0
LEFTY2	chr12	63998274	63999814	+	0	0
LEKR1	chr3	156825280	157046129	+	2	0.02391
LELP1	chr1	153203430	153205125	+	0	0
LEMD1	chr1	205381378	205455954	-	3	0.21824
LEMD1-AS1	chr1	205373252	205387440	+	0	0
LEMD2	chr6	33771202	33789136	-	362	4.45173
