Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
ENSG00000259781	chr15	71164770	71165415	-	29	3.07555
ENSG00000259790	chr15	75321397	75322693	-	50	2.64111
ENSG00000259800	chr16	33130235	33130442	+	0	0
ENSG00000259822	chr16	32278866	32279115	+	0	0
ENSG00000259836	chr16	35489237	35490212	+	24	1.68468
ENSG00000259838	chr15	41557027	41557435	+	0	0
ENSG00000259844	chr16	60654235	60656649	-	7	0.24221
ENSG00000259864	chr16	63703483	63703665	+	0	0
ENSG00000259866	chr16	47561307	47562480	-	0	0
ENSG00000259873	chr16	82434828	82435381	+	0	0
ENSG00000259874	chr16	31870887	31871124	-	0	0
ENSG00000259882	chr16	33587939	33622544	+	0	0
ENSG00000259892	chr15	34555870	34556820	+	0	0
ENSG00000259897	chr16	35245916	35247534	-	0	0
ENSG00000259904	chr15	34373541	34374603	-	1	0.06445
ENSG00000259917	chr15	34489002	34490571	-	469	20.46588
ENSG00000259918	chr16	47598654	47598996	-	49	9.78721
ENSG00000259922	chr16	57013071	57014100	-	5	0.33258
ENSG00000259924	chr15	65771176	65772139	-	133	9.45217
ENSG00000259931	chr15	75512770	75513040	-	0	0
ENSG00000259934	chr16	32845964	32846180	-	0	0
ENSG00000259948	chr15	89201091	89201768	-	200	20.20959
ENSG00000259950	chr16	31894542	31894983	-	7	1.08501
ENSG00000259962	chr16	53362019	53363678	-	0	0
ENSG00000259963	chr16	6721786	6721960	+	0	0
ENSG00000259966	chr16	32600299	32615639	+	0	0
ENSG00000259978	chr16	49764454	49764688	+	0	0
ENSG00000259979	chr16	35118238	35118956	-	0	0
ENSG00000259983	chr16	47013957	47014365	+	0	0
ENSG00000259987	chr16	34141256	34142006	-	0	0
ENSG00000259990	chr16	34013394	34013830	-	0	0
ENSG00000259993	chr15	30223017	30225564	+	33	0.8873
ENSG00000259996	chr16	35543279	35543645	-	0	0
ENSG00000260010	chr16	31601593	31603531	-	0	0
ENSG00000260012	chr16	47262741	47263500	+	8	0.72116
ENSG00000260014	chr16	78355529	78355834	+	6	1.34334
ENSG00000260024	chr16	49708006	49708243	+	0	0
ENSG00000260031	chr16	50151280	50151577	-	0	0
ENSG00000260033	chr16	48600176	48600644	+	4	0.58431
ENSG00000260036	chr15	55442635	55443357	-	11	1.04235
ENSG00000260047	chr16	32869985	32872049	+	0	0
ENSG00000260053	chr15	28506625	28508808	-	1	0.03137
ENSG00000260067	chr16	49066567	49066729	-	0	0
ENSG00000260068	chr16	64738323	64738564	+	0	0
ENSG00000260082	chr16	30821068	30822110	-	7	0.79929
ENSG00000260087	chr16	34139189	34139543	+	0	0
ENSG00000260104	chr15	75249232	75249407	-	0	0
ENSG00000260109	chr15	67985059	67986288	+	0	0
ENSG00000260112	chr19	9518150	9519341	+	0	0
ENSG00000260113	chr16	30626976	30627178	+	0	0
ENSG00000260134	chr16	35574834	35575494	+	0	0
ENSG00000260139	chr15	77894684	77904674	+	5	0.0711
ENSG00000260146	chr16	66450998	66451351	-	0	0
ENSG00000260147	chr16	55007982	55008306	+	0	0
ENSG00000260152	chr15	75114261	75114868	+	9	1.01414
ENSG00000260153	chr16	35485766	35486225	-	0	0
ENSG00000260159	chr15	28454660	28457783	-	1	0.09015
ENSG00000260161	chr16	82120638	82121769	-	0	0
ENSG00000260165	chr15	75480661	75480836	+	0	0
ENSG00000260174	chr15	30044455	30045296	+	13	1.32338
ENSG00000260184	chr16	48849919	48850015	-	0	0
ENSG00000260187	chr16	64736788	64737280	+	0	0
ENSG00000260207	chr16	34142456	34142849	+	0	0
ENSG00000260211	chr15	32313126	32315654	-	47	1.27323
ENSG00000260212	chr6	127659424	127660338	+	22	3.24136
ENSG00000260218	chr16	31963803	31964079	+	0	0
ENSG00000260224	chr16	11968508	11968743	-	0	0
ENSG00000260229	chr16	81476023	81476519	-	6	0.82709
ENSG00000260247	chr16	23537061	23537556	+	0	0
ENSG00000260251	chr16	46573763	46575094	+	0	0
ENSG00000260255	chr16	25824710	25826330	-	0	0
ENSG00000260258	chr16	52942139	52943464	+	0	0
ENSG00000260275	chr15	89037977	89038286	-	0	0
ENSG00000260282	chr15	42581156	42581488	-	2	0.41147
ENSG00000260290	chr16	69756536	69757937	-	646	31.56761
ENSG00000260291	chr16	35384144	35385086	-	0	0
ENSG00000260298	chr16	50058150	50059231	-	0	0
ENSG00000260307	chr16	32439069	32441159	-	0	0
ENSG00000260308	chr16	33771035	33771248	+	0	0
ENSG00000260318	chr16	11903923	11904137	-	1	0.31865
ENSG00000260326	chr16	52934813	52935635	+	7	0.58271
ENSG00000260327	chr16	32379071	32380049	-	0	0
ENSG00000260332	chr16	62808222	62808706	-	0	0
ENSG00000260341	chr16	35492324	35493446	+	23	1.40315
ENSG00000260344	chr16	32213380	32213503	-	0	0
ENSG00000260375	chr15	62255686	62256421	-	0	0
ENSG00000260379	chr16	8508069	8508585	+	0	0
ENSG00000260382	chr15	30882267	30883231	-	2	0.14199
ENSG00000260395	chr16	21998310	21999656	+	13	0.95357
ENSG00000260399	chr15	23337985	23341848	-	0	0
ENSG00000260405	chr16	17096202	17096421	-	3	0.93423
ENSG00000260410	chr16	84119293	84121153	+	0	0
ENSG00000260414	chr16	33154352	33154475	-	0	0
ENSG00000260427	chr16	35347385	35348297	+	1	0.07504
ENSG00000260431	chr16	5207088	5207439	+	0	0
ENSG00000260438	chr16	57713782	57714957	+	4	0.33791
ENSG00000260443	chr16	87945058	87945202	-	24	11.33967
ENSG00000260444	chr15	28564986	28565152	-	0	0
ENSG00000260445	chr7	99869841	99869894	+	0	0
ENSG00000260449	chr16	35140898	35141408	-	0	0
ENSG00000260451	chr16	58776540	58777563	+	0	0
ENSG00000260452	chr16	28111173	28111647	-	0	0
ENSG00000260459	chr16	68822587	68823070	+	0	0
ENSG00000260471	chr16	74220929	74221427	+	3	0.41189
ENSG00000260472	chr16	31697397	31697607	-	0	0
ENSG00000260480	chr16	35352482	35353022	+	0	0
ENSG00000260483	chr15	75022980	75023256	+	0	0
ENSG00000260490	chr15	42571927	42572433	+	138	18.64783
ENSG00000260494	chr16	30537202	30538231	-	3	0.28428
ENSG00000260497	chr16	47760780	47760921	-	0	0
ENSG00000260514	chr16	29624517	29624825	+	0	0
ENSG00000260516	chr16	32356981	32363695	-	0	0
ENSG00000260518	chr16	33687025	33698504	-	0	0
ENSG00000260522	chr16	35722268	35722529	-	0	0
ENSG00000260525	chr16	33875039	33875468	-	0	0
ENSG00000260540	chr16	32199902	32202822	+	0	0
ENSG00000260576	chr15	72041194	72041653	-	30	4.46808
ENSG00000260582	chr15	36626674	36627775	-	1	0.06217
ENSG00000260584	chr16	32116700	32116997	+	0	0
ENSG00000260590	chr16	35193335	35193734	+	0	0
ENSG00000260595	chr11	50053410	50054309	-	0	0
ENSG00000260596	chr4	190173774	190185942	+	0	0
ENSG00000260598	chr16	35405747	35407349	-	0	0
ENSG00000260602	chr15	68254549	68254939	+	1	0.17522
ENSG00000260610	chr16	32931768	32932569	-	0	0
ENSG00000260615	chr13	114346167	114346637	+	18	2.61824
ENSG00000260622	chr2	231810348	231810844	-	0	0
ENSG00000260628	chr16	31975803	32003728	+	0	0
ENSG00000260631	chr16	31680847	31682101	+	7	0.38213
ENSG00000260639	chr15	34394594	34394931	+	0	0
ENSG00000260649	chr16	32189262	32189481	+	0	0
ENSG00000260662	chr16	32460266	32460362	-	0	0
ENSG00000260668	chr16	64260570	64261239	-	16	1.97864
ENSG00000260674	chr15	79743311	79743468	+	0	0
ENSG00000260675	chr16	17094351	17094927	-	0	0
ENSG00000260678	chr16	30615256	30615679	-	0	0
ENSG00000260680	chr16	35420291	35421209	+	0	0
ENSG00000260685	chr15	75950464	75951144	-	0	0
ENSG00000260688	chr16	48470953	48471133	-	0	0
ENSG00000260689	chr15	57246960	57247893	-	1	0.07335
ENSG00000260702	chr16	1103280	1105461	-	0	0
ENSG00000260714	chr16	25015978	25021023	+	0	0
ENSG00000260722	chr16	31801585	31802497	-	0	0
ENSG00000260724	chr16	35134514	35135075	+	0	0
ENSG00000260726	chr16	48718083	48719143	+	6	0.38743
ENSG00000260731	chr16	78048483	78049897	-	0	0
ENSG00000260734	chr16	71430262	71432282	-	0	0
ENSG00000260746	chr16	35638623	35645180	-	0	0
ENSG00000260747	chr18	68277802	68278243	-	104	16.12012
ENSG00000260762	chr16	20586550	20607107	-	0	0
ENSG00000260764	chr16	8731416	8731559	-	0	0
ENSG00000260781	chr16	33907419	33937167	-	0	0
ENSG00000260782	chr16	46789898	46792040	+	0	0
ENSG00000260795	chr16	86906175	86906472	-	0	0
ENSG00000260797	chr16	76878274	76878936	-	0	0
ENSG00000260809	chr16	35090501	35104834	+	0	0
ENSG00000260812	chr16	35414279	35414747	-	0	0
ENSG00000260815	chr15	75746769	75747263	+	0	0
ENSG00000260817	chr16	5260686	5261043	-	0	0
ENSG00000260818	chr16	51277852	51279112	+	3	0.16299
ENSG00000260828	chr16	57603137	57603697	+	0	0
ENSG00000260844	chr15	28763440	28764151	-	3	0.28867
ENSG00000260846	chr16	35335277	35336889	-	0	0
ENSG00000260860	chr16	68651056	68651948	-	0	0
ENSG00000260864	chr16	32726615	32729537	-	0	0
ENSG00000260865	chr16	58597589	58597945	-	25	4.79765
ENSG00000260866	chr16	32388135	32436200	+	0	0
ENSG00000260870	chr15	57325472	57326447	-	6	0.78899
ENSG00000260882	chr16	5078168	5078605	-	0	0
ENSG00000260883	chr16	31554105	31554912	+	0	0
ENSG00000260889	chr16	46842632	46844618	-	2	0.12617
ENSG00000260900	chr16	33059936	33060098	+	0	0
ENSG00000260908	chr16	29053732	29108108	-	4	0.12571
ENSG00000260909	chr16	46649126	46649849	+	0	0
ENSG00000260933	chr16	18170356	18170959	+	0	0
ENSG00000260939	chr16	53010395	53011286	-	5	0.38403
ENSG00000260965	chr16	57321352	57322117	+	0	0
ENSG00000260967	chr16	35221583	35222048	-	0	0
ENSG00000260984	chr16	35232412	35235984	-	0	0
ENSG00000260991	chr16	1280161	1280544	-	0	0
ENSG00000260994	chr16	35547917	35548829	+	6	0.45023
ENSG00000261007	chr16	5365797	5366688	+	5	0.38403
ENSG00000261010	chr16	35255192	35255633	-	0	0
ENSG00000261017	chr16	48059671	48059995	-	7	1.47561
ENSG00000261041	chr15	28545912	28549777	+	0	0
ENSG00000261046	chr16	35552909	35554001	+	0	0
ENSG00000261047	chr16	51244054	51244123	+	0	0
ENSG00000261048	chr15	20890206	20890606	-	0	0
ENSG00000261053	chr16	35085896	35086119	+	1	0.30585
ENSG00000261056	chr16	53298224	53299792	+	0	0
ENSG00000261072	chr15	56192353	56193262	-	1	0.07529
ENSG00000261077	chr15	86139838	86140240	-	0	0
ENSG00000261081	chr15	34409625	34410594	+	0	0
ENSG00000261084	chr16	35912120	35912516	+	0	0
ENSG00000261089	chr16	28413703	28415018	+	0	0
ENSG00000261102	chr15	66414933	66415198	-	0	0
ENSG00000261108	chr16	32739627	32740166	-	0	0
ENSG00000261111	chr16	32635673	32636045	-	0	0
ENSG00000261143	chr15	77976042	77993057	+	0	0
ENSG00000261144	chr16	59166951	59167152	-	1	0.33916
ENSG00000261145	chr16	70202354	70202459	+	0	0
ENSG00000261151	chr16	58092053	58092947	-	0	0
ENSG00000261153	chr16	33808778	33810767	+	0	0
ENSG00000261174	chr15	56323193	56323719	+	0	0
ENSG00000261178	chr16	60925733	60928541	-	0	0
ENSG00000261181	chr16	16394912	16398594	-	0	0
ENSG00000261197	chr16	34015262	34051361	+	0	0
ENSG00000261199	chr16	63180610	63181071	-	36	5.33848
ENSG00000261203	chr16	30218220	30221930	+	0	0
ENSG00000261208	chr14	52286459	52289268	+	18	0.44105
ENSG00000261209	chr2	108317725	108318611	+	0	0
ENSG00000261217	chr16	33988406	33991551	-	0	0
ENSG00000261232	chr15	76472099	76472365	+	0	0
ENSG00000261233	chr16	32475051	32478250	-	0	0
ENSG00000261234	chr16	65938189	65938453	-	0	0
ENSG00000261245	chr16	31361278	31361695	-	0	0
ENSG00000261259	chr16	32951993	33028037	-	0	0
ENSG00000261263	chr16	32650195	32650910	-	0	0
ENSG00000261274	chr16	35207903	35208236	-	0	0
ENSG00000261278	chr16	60024578	60025141	-	29	4.66386
ENSG00000261281	chr15	72682266	72682904	-	0	0
ENSG00000261282	chr16	51107571	51108021	+	5	0.75954
ENSG00000261284	chr16	31863633	31864876	+	7	0.38551
ENSG00000261289	chr16	31952160	31952473	+	0	0
ENSG00000261299	chr16	35425364	35426483	+	0	0
ENSG00000261303	chr15	78660644	78735495	+	0	0
ENSG00000261315	chr15	36617089	36619265	+	137	4.31141
ENSG00000261330	chr16	77892422	77892915	+	1	0.13869
ENSG00000261331	chr16	34979375	34979615	+	0	0
ENSG00000261336	chr16	47565090	47566884	-	2	0.07633
ENSG00000261349	chr1	25266102	25267136	-	0	0
ENSG00000261356	chr16	46571537	46572136	+	55	6.28013
ENSG00000261362	chr16	16541217	16541847	-	0	0
ENSG00000261365	chr15	28473322	28473448	-	0	0
ENSG00000261391	chr16	32715931	32716056	+	0	0
ENSG00000261395	chr16	68686399	68686670	+	6	1.51126
ENSG00000261401	chr15	28332237	28336609	+	0	0
ENSG00000261405	chr16	33562649	33570935	-	0	0
ENSG00000261418	chr15	23430839	23435212	+	0	0
ENSG00000261419	chr16	28659696	28740781	-	0	0
ENSG00000261424	chr16	75709056	75709815	-	1	0.09015
ENSG00000261440	chr16	34135736	34136792	-	0	0
ENSG00000261444	chr16	30214409	30214699	+	0	0
ENSG00000261457	chr16	31802947	31807973	+	144	6.76647
ENSG00000261458	chr16	74842587	74843883	+	0	0
ENSG00000261486	chr16	35344091	35344559	-	0	0
ENSG00000261497	chr15	28362796	28365731	-	0	0
ENSG00000261510	chr16	35149457	35149790	-	0	0
ENSG00000261511	chr7	99820018	99820086	+	0	0
ENSG00000261515	chr16	35836886	35837732	+	0	0
ENSG00000261524	chr15	28402868	28405033	+	0	0
ENSG00000261527	chr16	69443240	69444290	-	7	0.66423
ENSG00000261528	chr16	23500905	23501630	+	1	0.09437
ENSG00000261549	chr15	88989519	88990245	-	398	37.50644
ENSG00000261554	chr15	20893383	20893980	-	0	0
ENSG00000261557	chr16	27133483	27135179	-	0	0
ENSG00000261559	chr15	34494420	34495900	+	290	13.41529
ENSG00000261561	chr15	28346490	28346647	+	0	0
ENSG00000261564	chr16	1273751	1276522	-	0	0
ENSG00000261575	chr17	46267037	46268694	+	0	0
ENSG00000261580	chr16	33769421	33769679	+	0	0
ENSG00000261581	chr15	28575019	28579400	-	0	0
ENSG00000261588	chr16	30587662	30587920	-	2	0.52904
ENSG00000261590	chr16	60357214	60357474	+	0	0
ENSG00000261599	chr16	33094204	33129090	-	0	0
ENSG00000261607	chr16	33948278	33948548	-	0	0
ENSG00000261608	chr16	35173316	35174093	+	0	0
ENSG00000261612	chr16	4562814	4563128	-	69	15.00706
ENSG00000261620	chr16	35802869	35803280	-	0	0
ENSG00000261624	chr7	141351977	141352768	+	0	0
ENSG00000261635	chr15	36613474	36614198	+	64	6.04782
ENSG00000261665	chr15	83739784	83740199	+	1	0.16469
ENSG00000261680	chr16	30624285	30624714	-	0	0
ENSG00000261689	chr16	35389203	35390003	-	0	0
ENSG00000261702	chr15	67974391	67974625	-	0	0
ENSG00000261714	chr15	75415249	75416020	+	0	0
ENSG00000261719	chr16	32811029	32811251	-	0	0
ENSG00000261725	chr16	46850999	46851254	+	0	0
ENSG00000261727	chr16	32008438	32084785	-	0	0
ENSG00000261733	chr16	35529122	35529317	-	0	0
ENSG00000261741	chr16	31563082	31567716	-	0	0
ENSG00000261747	chr15	30153933	30154110	-	0	0
ENSG00000261748	chr16	16952502	16953468	-	23	1.62952
ENSG00000261752	chr16	35258630	35259629	+	0	0
ENSG00000261764	chr16	72728616	72729894	+	0	0
ENSG00000261774	chr16	72278268	72278568	+	1	0.22761
ENSG00000261776	chr16	78055824	78056927	-	0	0
ENSG00000261778	chr7	141173043	141173216	-	0	0
ENSG00000261782	chr16	35879036	35879498	-	0	0
ENSG00000261812	chr16	90093154	90096354	+	8	0.22226
ENSG00000261813	chr15	74976240	74976573	-	0	0
ENSG00000261819	chr16	14988259	14990160	-	14	0.50428
ENSG00000261835	chr16	50046496	50047798	+	66	4.84121
ENSG00000261836	chr16	35143985	35144474	-	0	0
ENSG00000261847	chrALTS_NW_003315968	51477	51826	-	0	0
ENSG00000261853	chrALTS_NW_003571050	389439	390348	-	0	0
ENSG00000261866	chr19	8676844	8677068	+	0	0
ENSG00000261868	chr17	4301372	4302698	+	59	3.04606
ENSG00000261882	chr17	56368063	56368215	+	0	0
ENSG00000261904	chr16	10720015	10721464	-	0	0
ENSG00000261914	chr4	190195727	190196190	+	0	0
ENSG00000261939	chr16	19819504	19819628	-	0	0
ENSG00000261965	chr17	54477796	54478168	+	0	0
ENSG00000261970	chr6	79552794	79553160	+	0	0
ENSG00000261987	chr17	19166896	19169668	-	0	0
ENSG00000262000	chr17	80515215	80515389	+	0	0
ENSG00000262008	chr16	71443055	71443856	-	0	0
ENSG00000262025	chrALTS_NW_003315905	168807	170115	-	0	0
ENSG00000262036	chrALTS_NW_003315941	130765	131969	-	0	0
ENSG00000262040	chrALTS_NW_003315953	106728	111991	-	0	0
ENSG00000262045	chrALTS_NW_003315953	70556	75291	-	0	0
ENSG00000262048	chr6	79406240	79406774	-	0	0
ENSG00000262067	chr17	7058934	7059204	+	0	0
ENSG00000262081	chr18	80140	88570	-	0	0
ENSG00000262082	chrALTS_NW_003315939	51059	52025	-	0	0
ENSG00000262090	chr16	33495943	33496093	-	0	0
ENSG00000262095	chr6	91726810	91727070	+	0	0
ENSG00000262107	chr16	10719833	10720015	+	0	0
ENSG00000262113	chrALTS_NW_003315963	151190	151654	-	0	0
ENSG00000262118	chr16	3367719	3369246	-	0	0
ENSG00000262120	chr16	71420483	71421518	+	0	0
ENSG00000262135	chr17	55550931	55551649	-	8	0.76229
ENSG00000262140	chr16	71833787	71835932	+	0	0
ENSG00000262141	chr16	67855955	67856111	-	0	0
ENSG00000262154	chr16	2822659	2822993	-	0	0
ENSG00000262158	chr16	10723836	10724617	-	0	0
ENSG00000262159	chrALTS_NW_003315941	97954	98679	+	0	0
ENSG00000262181	chr18	45004	45556	+	0	0
ENSG00000262187	chr16	32618733	32618852	+	0	0
ENSG00000262210	chrALTS_NW_003315907	320539	321438	-	0	0
ENSG00000262235	chr16	13458326	13458698	+	8	1.46939
ENSG00000262248	chr17	3619256	3619913	-	0	0
ENSG00000262259	chr16	10721698	10723355	-	0	0
ENSG00000262268	chrALTS_NW_003871074	58021	58937	+	0	0
ENSG00000262271	chr17	53434131	53435829	+	3	0.17374
ENSG00000262282	chrALTS_NW_003315953	27523	28624	+	0	0
ENSG00000262293	chrALTS_NW_003571050	295902	295997	-	0	0
ENSG00000262299	chrALTS_NW_003315905	111874	118792	+	0	0
ENSG00000262316	chr16	3323192	3323925	-	0	0
ENSG00000262366	chr16	31174573	31174822	+	0	0
ENSG00000262381	chr16	10724620	10725296	-	0	0
ENSG00000262384	chr17	53681630	53682111	-	0	0
ENSG00000262400	chr6	25152547	25152883	+	0	0
ENSG00000262402	chr17	2127430	2127904	-	43	6.202
ENSG00000262461	chr7	73076165	73086038	-	0	0
ENSG00000262470	chr16	14200357	14200979	+	97	10.66696
ENSG00000262471	chr16	4130555	4130820	+	0	0
ENSG00000262480	chr17	2613284	2613944	-	0	0
ENSG00000262488	chr16	10840384	10841544	-	0	0
ENSG00000262492	chr17	7954868	7955622	+	0	0
ENSG00000262495	chr17	5060356	5062123	+	0	0
ENSG00000262497	chr19	35232291	35233003	-	0	0
ENSG00000262500	chr17	46243606	46245044	+	102	4.8562
ENSG00000262503	chr17	6927472	6928191	-	0	0
ENSG00000262516	chr16	3840528	3841010	+	0	0
ENSG00000262518	chr17	53438556	53439721	+	0	0
ENSG00000262519	chr17	4572206	4572515	+	4	0.88401
ENSG00000262535	chrALTS_NW_003871074	119926	137550	-	0	0
ENSG00000262536	chrALTS_NW_003315972	64820	64834	+	0	0
ENSG00000262539	chr17	46259551	46260606	-	0	0
ENSG00000262561	chr16	34120470	34120677	+	0	0
ENSG00000262566	chr6	62611153	62611327	-	0	0
ENSG00000262583	chr16	75499788	75516280	-	0	0
ENSG00000262591	chrALTS_NW_003315953	16318	22436	+	0	0
ENSG00000262609	chr17	6322413	6323228	-	0	0
ENSG00000262623	chr17	56951664	56952404	+	0	0
ENSG00000262636	chr16	11380859	11381118	-	0	0
ENSG00000262648	chr7	74741457	74742121	-	0	0
ENSG00000262651	chr6	63612761	63612903	-	0	0
ENSG00000262700	chr16	25093387	25095255	+	0	0
ENSG00000262708	chr17	616002	616595	+	0	0
ENSG00000262748	chrALTS_NW_003315953	77863	82598	-	0	0
ENSG00000262752	chrALTS_NW_003315968	32225	33610	-	0	0
ENSG00000262759	chr17	50450179	50450725	-	0	0
ENSG00000262767	chrALTS_NW_003315905	13303	14347	-	0	0
ENSG00000262803	chr6	70693839	70694619	+	2	0.17544
ENSG00000262818	chr17	6417685	6418264	+	1	0.24644
ENSG00000262819	chrALTS_NW_003315939	34322	35663	+	0	0
ENSG00000262855	chr17	5126740	5127010	-	0	0
ENSG00000262892	chrALTS_NW_003315956	172909	173817	+	0	0
ENSG00000262902	chr17	53105734	53106358	+	0	0
ENSG00000262953	chr17	2586330	2587866	-	1	0.05676
ENSG00000262959	chr16	2922662	2923202	-	1	0.12664
ENSG00000262961	chr17	5730289	5731085	+	26	2.23497
ENSG00000262962	chr16	68002432	68004952	-	14	0.63773
ENSG00000262974	chr16	18533418	18533817	+	0	0
ENSG00000262990	chr17	6749685	6749978	-	0	0
ENSG00000262994	chrALTS_NW_003315905	33993	35016	-	0	0
ENSG00000263017	chr17	959034	959366	+	3	0.61721
ENSG00000263029	chr16	16260866	16261235	-	0	0
ENSG00000263045	chr17	18986148	18986334	-	0	0
ENSG00000263103	chrALTS_NW_003871092	43840	44046	+	0	0
ENSG00000263107	chr17	19582116	19582275	-	0	0
ENSG00000263114	chrALTS_NW_003315942	122720	123455	-	0	0
ENSG00000263115	chrALTS_NW_003871093	61565	61771	+	0	0
ENSG00000263125	chr17	54754165	54754649	-	0	0
ENSG00000263127	chrALTS_NW_003315928	62864	64139	-	0	0
ENSG00000263150	chrALTS_NW_003871073	21622	22569	-	0	0
ENSG00000263158	chrALTS_NW_003571050	247038	247962	-	0	0
ENSG00000263177	chr16	3369957	3370906	-	0	0
ENSG00000263179	chr16	11242653	11243552	+	11	0.83735
ENSG00000263189	chr17	53952936	53955324	+	4	0.11471
ENSG00000263196	chr16	10723424	10723766	-	0	0
ENSG00000263199	chr17	54702936	54703430	+	0	0
ENSG00000263204	chr16	33386117	33386351	+	0	0
ENSG00000263206	chr17	19208584	19211359	+	0	0
ENSG00000263241	chr16	10718633	10719762	-	0	0
ENSG00000263252	chr17	53353427	53354134	-	0	0
ENSG00000263266	chr17	28467822	28468406	+	663	77.64523
ENSG00000263277	chr16	33577495	33577624	+	0	0
ENSG00000263311	chr16	72004239	72004803	-	51	8.67006
ENSG00000263326	chr16	25071490	25072727	-	0	0
ENSG00000263337	chr16	33345182	33345356	+	0	0
ENSG00000263343	chr16	31165648	31165927	+	1	0.24468
ENSG00000263355	chr18	68455951	68456877	+	0	0
ENSG00000263366	chr22	22114844	22118005	-	2	0.14845
ENSG00000263368	chr17	27526386	27527223	-	2	0.16351
ENSG00000263369	chr17	32106330	32114125	-	0	0
ENSG00000263375	chr17	21592794	21594180	+	0	0
ENSG00000263396	chr18	1357651	1357942	+	0	0
ENSG00000263433	chr17	26981694	26982090	+	0	0
ENSG00000263460	chr18	3415145	3415580	+	0	0
ENSG00000263483	chr17	22529934	22530609	+	0	0
ENSG00000263505	chr18	1159198	1160404	-	0	0
ENSG00000263563	chr17	22202995	22205154	+	69	3.24004
ENSG00000263604	chr17	27683946	27684144	-	0	0
ENSG00000263648	chr17	12115547	12115885	+	6	1.21258
ENSG00000263682	chr18	11326270	11328832	+	0	0
ENSG00000263725	chr17	22221221	22221605	+	0	0
ENSG00000263729	chr17	20983902	20984046	+	0	0
ENSG00000263733	chr18	71225704	71226721	+	67	4.50904
ENSG00000263748	chr18	21182503	21183499	-	0	0
ENSG00000263749	chr17	32343774	32344124	-	1	0.19519
ENSG00000263781	chr17	29021325	29021640	-	189	40.97622
ENSG00000263788	chr17	28256375	28256669	-	0	0
ENSG00000263870	chr17	28444063	28445563	-	0	0
ENSG00000263883	chr17	63636601	63637113	+	0	0
ENSG00000263914	chr17	22525899	22526937	+	0	0
ENSG00000263935	chr18	8688022	8688410	-	0	0
ENSG00000263946	chr17	20554971	20559410	-	0	0
ENSG00000263976	chr17	20491323	20491443	-	0	0
ENSG00000264029	chr17	28274657	28275716	-	0	0
ENSG00000264040	chr18	67602692	67603022	-	0	0
ENSG00000264050	chr17	29197071	29197785	-	0	0
ENSG00000264054	chr18	67137611	67137751	-	0	0
ENSG00000264057	chr17	64927634	64934203	+	0	0
ENSG00000264064	chrALTS_NW_003871060	65517	65790	-	0	0
ENSG00000264070	chr17	45585871	45586929	+	5	0.32347
ENSG00000264093	chr17	67276118	67276351	-	0	0
ENSG00000264104	chr18	67788268	67791035	-	0	0
ENSG00000264127	chr18	6926944	6928210	+	0	0
ENSG00000264138	chr17	28848860	28849592	+	0	0
ENSG00000264148	chr17	31008154	31008319	-	1	0.41271
ENSG00000264150	chr18	2568392	2569122	+	0	0
ENSG00000264164	chr17	32083179	32097065	+	0	0
ENSG00000264168	chr17	22524738	22525696	+	0	0
ENSG00000264172	chr17	27002661	27003259	-	0	0
ENSG00000264179	chr18	856526	857045	+	113	14.88786
ENSG00000264186	chr18	2990652	2991078	+	3	0.48134
ENSG00000264189	chr18	1927727	1929094	-	0	0
ENSG00000264193	chr18	25953216	25953468	-	0	0
ENSG00000264217	chr10	45940522	45940851	+	0	0
ENSG00000264236	chr18	68992718	68993375	-	0	0
ENSG00000264240	chr17	27677805	27678087	-	0	0
ENSG00000264245	chr17	21573770	21574073	+	0	0
ENSG00000264246	chr18	4430945	4431152	+	0	0
ENSG00000264281	chr5	55944656	55944733	+	0	0
ENSG00000264289	chr18	21914369	21914660	-	0	0
ENSG00000264296	chr18	54142133	54142577	+	0	0
ENSG00000264300	chr17	32003110	32006688	-	0	0
ENSG00000264311	chr18	10623876	10624305	-	10	1.59327
ENSG00000264315	chr18	72618267	72619222	+	6	0.42998
ENSG00000264316	chr17	22530612	22531392	+	0	0
ENSG00000264359	chr17	16666107	16667118	-	0	0
ENSG00000264373	chr17	32434939	32435028	-	0	0
ENSG00000264388	chr18	71588537	71588884	+	0	0
ENSG00000264431	chr17	22693325	22694831	-	0	0
ENSG00000264435	chr17	29972514	29973027	+	0	0
ENSG00000264444	chr18	68866517	68867028	+	0	0
ENSG00000264497	chr17	32024469	32024583	-	0	0
ENSG00000264503	chr18	10622123	10622267	-	0	0
ENSG00000264529	chr17	63182166	63182817	+	0	0
ENSG00000264543	chr17	22435176	22435392	-	0	0
ENSG00000264562	chr17	22305671	22306013	-	0	0
ENSG00000264564	chr18	54525434	54525563	+	0	0
ENSG00000264570	chr18	14629832	14632806	-	39	0.89812
ENSG00000264617	chr17	21655843	21657633	-	4	0.50937
ENSG00000264644	chr18	9678248	9679493	-	0	0
ENSG00000264655	chr17	40367952	40368438	+	2	0.28136
ENSG00000264662	chr17	20789217	20789595	-	0	0
ENSG00000264663	chr17	39835037	39836080	-	0	0
ENSG00000264689	chr17	27682476	27682737	+	0	0
ENSG00000264697	chr18	68527970	68528123	+	0	0
ENSG00000264714	chr18	10724619	10728539	+	7	0.15901
ENSG00000264736	chr18	77435253	77437242	-	26	0.89511
